Open,High,Low,Close,Volume,Complete,Timestamp
69833.69,69834.23,69764.44,69792.04,11.4709,True,2026-03-10 14:27:00
69792.04,69869.53,69779.77,69847.9,13.36048,True,2026-03-10 14:28:00
69847.89,69847.9,69786.05,69799.3,13.8955,True,2026-03-10 14:29:00
69799.3,69972.38,69791.2,69972.0,23.36742,True,2026-03-10 14:30:00
69971.99,69976.49,69832.83,69836.3,14.39793,True,2026-03-10 14:31:00
69836.3,69887.29,69809.29,69819.93,16.00701,True,2026-03-10 14:32:00
69819.92,69942.0,69816.27,69931.69,12.52456,True,2026-03-10 14:33:00
69931.68,70016.53,69902.12,69965.28,22.01662,True,2026-03-10 14:34:00
69965.27,69974.09,69876.55,69941.89,11.24431,True,2026-03-10 14:35:00
69941.89,69989.9,69928.95,69930.29,12.85524,True,2026-03-10 14:36:00
69930.29,69982.43,69921.96,69957.3,9.25641,True,2026-03-10 14:37:00
69957.31,70027.93,69957.31,70027.93,16.17934,True,2026-03-10 14:38:00
70028.0,70178.33,70028.0,70177.38,32.00144,True,2026-03-10 14:39:00
70177.38,70437.6,70177.38,70404.09,98.89707,True,2026-03-10 14:40:00
70404.08,70428.0,70324.79,70428.0,20.99337,True,2026-03-10 14:41:00
70428.39,70450.0,70356.49,70421.1,18.84293,True,2026-03-10 14:42:00
70421.1,70478.21,70383.22,70478.21,22.32121,True,2026-03-10 14:43:00
70478.21,70483.49,70402.0,70457.31,12.46634,True,2026-03-10 14:44:00
70457.31,70556.67,70404.51,70414.17,34.5864,True,2026-03-10 14:45:00
70414.18,70470.0,70392.0,70470.0,19.69977,True,2026-03-10 14:46:00
70470.0,70686.0,70470.0,70586.73,54.6568,True,2026-03-10 14:47:00
70586.73,70656.0,70565.38,70644.06,23.23528,True,2026-03-10 14:48:00
70644.07,70672.37,70600.0,70643.7,14.33725,True,2026-03-10 14:49:00
70643.99,70866.66,70643.99,70800.0,58.04757,True,2026-03-10 14:50:00
70800.01,70913.89,70766.82,70877.73,31.77031,True,2026-03-10 14:51:00
70877.72,70896.0,70812.01,70814.29,16.00328,True,2026-03-10 14:52:00
70814.29,71167.66,70788.44,71116.1,152.39835,True,2026-03-10 14:53:00
71116.11,71179.42,71062.2,71134.76,93.66126,True,2026-03-10 14:54:00
71134.77,71241.81,71134.75,71233.81,57.85215,True,2026-03-10 14:55:00
71233.81,71472.0,71224.68,71431.93,227.77917,True,2026-03-10 14:56:00
71431.93,71521.52,71420.01,71517.98,94.21416,True,2026-03-10 14:57:00
71517.99,71527.54,71376.92,71422.46,90.55884,True,2026-03-10 14:58:00
71422.46,71472.58,71370.0,71467.81,35.83959,True,2026-03-10 14:59:00
71467.81,71564.57,71411.59,71487.09,128.57949,True,2026-03-10 15:00:00
71487.1,71517.59,71430.56,71469.75,60.26599,True,2026-03-10 15:01:00
71469.76,71592.99,71442.39,71488.22,74.02601,True,2026-03-10 15:02:00
71488.22,71505.99,71369.74,71399.99,36.59957,True,2026-03-10 15:03:00
71399.99,71777.0,71399.99,71776.99,90.74146,True,2026-03-10 15:04:00
71777.0,71777.0,71398.46,71467.97,50.5349,True,2026-03-10 15:05:00
71467.98,71471.99,71148.28,71172.9,57.41072,True,2026-03-10 15:06:00
71172.91,71262.47,71172.9,71211.91,37.74411,True,2026-03-10 15:07:00
71211.9,71282.11,71208.0,71277.37,23.25525,True,2026-03-10 15:08:00
71277.38,71285.5,71165.19,71169.74,33.82046,True,2026-03-10 15:09:00
71169.73,71299.53,71086.85,71281.52,44.67908,True,2026-03-10 15:10:00
71281.52,71296.48,71216.36,71276.39,31.4591,True,2026-03-10 15:11:00
71276.39,71285.85,71180.98,71208.63,26.61064,True,2026-03-10 15:12:00
71208.63,71254.36,71108.59,71171.57,48.89338,True,2026-03-10 15:13:00
71171.57,71244.0,71171.55,71198.89,31.16692,True,2026-03-10 15:14:00
71198.88,71198.88,71013.77,71022.27,37.57426,True,2026-03-10 15:15:00
71022.28,71103.08,70975.56,71090.06,42.4106,True,2026-03-10 15:16:00
71090.05,71247.26,71085.62,71201.9,24.64711,True,2026-03-10 15:17:00
71201.91,71230.02,71156.0,71177.84,20.68249,True,2026-03-10 15:18:00
71177.83,71216.0,71162.39,71205.5,23.22068,True,2026-03-10 15:19:00
71205.49,71301.79,71183.84,71288.6,21.259,True,2026-03-10 15:20:00
71288.6,71288.6,71184.13,71205.05,13.34344,True,2026-03-10 15:21:00
71205.06,71205.06,71064.52,71146.0,38.47335,True,2026-03-10 15:22:00
71146.01,71261.39,71146.01,71261.12,17.89465,True,2026-03-10 15:23:00
71261.11,71280.0,71236.26,71279.99,27.66699,True,2026-03-10 15:24:00
71279.99,71409.06,71244.0,71409.06,22.83349,True,2026-03-10 15:25:00
71409.07,71454.81,71240.0,71240.0,33.85941,True,2026-03-10 15:26:00
71240.01,71320.0,71218.0,71300.42,24.80024,True,2026-03-10 15:27:00
71300.42,71370.78,71298.39,71368.18,12.22759,True,2026-03-10 15:28:00
71368.17,71395.99,71340.5,71348.01,15.07557,True,2026-03-10 15:29:00
71348.01,71474.69,71332.0,71423.2,23.33204,True,2026-03-10 15:30:00
