Open,High,Low,Close,Volume,Complete,Timestamp,hl_range,oc_change,returns,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,vol_5,rsi_5,vol_mean_5,vol_std_5,vol_10,rsi_10,vol_mean_10,vol_std_10,vol_20,rsi_20,vol_mean_20,vol_std_20,bb_upper_20,bb_lower_20,Close_lag_1,Volume_lag_1,returns_lag_1,Close_lag_2,Volume_lag_2,returns_lag_2,Close_lag_3,Volume_lag_3,returns_lag_3,Close_lag_4,Volume_lag_4,returns_lag_4,Close_lag_5,Volume_lag_5,returns_lag_5
69834.48,70054.57,69818.72,70008.0,36.82286,True,2026-03-10 14:04:00,235.85000000000582,173.52000000000407,0.0024848760218270094,69858.646,69909.26553276149,69931.818,69941.76028566204,70040.27294117646,70003.0936990801,70040.27294117646,70062.90326365663,70040.27294117646,70086.04969460359,141.883727854938,55.2821011673155,46.713995999999995,25.679946070294434,142.85163234006362,42.43895153461279,35.557376,22.38334398763866,174.89645432242543,46.546306037261864,28.72980882352941,19.18168985291536,70390.06584982132,69690.4800325316,69834.47,19.51421,-0.0010962492227629683,69911.11,67.36746,0.0040371966106562684,69630.0,79.81761,-0.0040001630676165245,69909.65,30.04784,-0.00016404199475061887,69921.12,12.75162,-4.147513615770926e-06
70008.01,70150.1,69997.77,69997.77,41.34013,True,2026-03-10 14:05:00,152.33000000000175,-10.239999999990687,-0.0001461261570105954,69876.26999999999,69938.767021841,69917.41500000001,69951.94387008713,70037.91166666667,70002.58668012009,70037.91166666667,70060.34901802303,70037.91166666667,70084.30158183916,154.69730233592657,55.36558039846139,48.972454,24.307679023169417,125.53975096446804,43.16298145845007,37.593124,21.829393281320485,169.9699722009668,46.22534679626306,29.430382222222224,18.844848499419914,70377.8516110686,69697.97172226473,70008.0,36.82286,0.0024848760218270094,69834.47,19.51421,-0.0010962492227629683,69911.11,67.36746,0.0040371966106562684,69630.0,79.81761,-0.0040001630676165245,69909.65,30.04784,-0.00016404199475061887
69997.77,70013.16,69867.25,69948.07,32.8534,True,2026-03-10 14:06:00,145.9100000000035,-49.69999999999709,-0.0007100226192919834,69939.884,69941.86801456068,69901.139,69951.23953007128,70033.18315789473,69997.39461534676,70033.18315789473,70055.94591927703,70033.18315789473,70081.60392675323,70.70651228853004,76.89991711912953,39.579612,17.540851511396774,106.83494366440182,42.408865340845686,39.568445000000004,20.199680790691414,166.46206818679892,44.72699050401757,29.61054105263158,18.33072969125764,70366.10729426832,69700.25902152114,69997.77,41.34013,-0.0001461261570105954,70008.0,36.82286,0.0024848760218270094,69834.47,19.51421,-0.0010962492227629683,69911.11,67.36746,0.0040371966106562684,69630.0,79.81761,-0.0040001630676165245
69948.07,69948.07,69700.01,69707.65,40.38669,True,2026-03-10 14:07:00,248.06000000001222,-240.4200000000128,-0.0034371212815451635,69899.19200000001,69863.79534304046,69878.925,69906.95052460377,70016.9065,69969.79989007564,70016.9065,70042.28725577597,70016.9065,70074.19889850069,127.30194114785708,31.5211073167183,34.183458,8.854665090333485,122.20467441959195,40.183132700500266,39.987704,20.165342865704126,177.6226644581358,38.66437390765038,30.149348500000002,18.003801988937102,70372.15182891626,69661.66117108373,69948.07,32.8534,-0.0007100226192919834,69997.77,41.34013,-0.0001461261570105954,70008.0,36.82286,0.0024848760218270094,69834.47,19.51421,-0.0010962492227629683,69911.11,67.36746,0.0040371966106562684
69707.5,69731.03,69632.15,69659.41,26.05397,True,2026-03-10 14:08:00,98.88000000000466,-48.08999999999651,-0.0006920330838866562,69864.18000000001,69795.66689536031,69852.725,69861.94315649399,69994.3885,69940.23894816366,69999.88285714286,70027.27246143181,69999.88285714286,70065.98525694621,167.33230889465594,33.23565463878043,35.49141,6.2443658912054865,139.01370917606434,38.81565466839695,38.695579,20.64568134878169,193.10282494798136,37.64064678309923,30.2121015,17.986350101083314,70380.59414989596,69608.18285010404,69707.65,40.38669,-0.0034371212815451635,69948.07,32.8534,-0.0007100226192919834,69997.77,41.34013,-0.0001461261570105954,70008.0,36.82286,0.0024848760218270094,69834.47,19.51421,-0.0010962492227629683
69659.41,69664.46,69486.66,69624.51,91.40726,True,2026-03-10 14:09:00,177.8000000000029,-34.90000000000873,-0.0005010091242519943,69787.48199999999,69738.61459690687,69823.064,69818.7734916769,69967.2665,69910.16952452903,69982.82045454545,70011.47785510116,69982.82045454545,70057.24317265024,172.73173339032599,0.0,46.40829,25.90794568747685,153.66983476126714,37.70161457512705,46.561143,24.319536636827625,205.29899823568255,34.92937554871473,34.0513625,22.187794078062947,70377.86449647136,69556.66850352864,69659.41,26.05397,-0.0006920330838866562,69707.65,40.38669,-0.0034371212815451635,69948.07,32.8534,-0.0007100226192919834,69997.77,41.34013,-0.0001461261570105954,70008.0,36.82286,0.0024848760218270094
69624.51,69664.0,69566.31,69566.32,31.75921,True,2026-03-10 14:10:00,97.69000000000233,-58.189999999987776,-0.0008357688980502598,69701.19200000001,69681.18306460459,69788.731,69772.87285682655,69936.5105,69877.42195076436,69964.71173913043,69994.02068431287,69964.71173913043,70047.52192170666,147.31494635656063,0.0,44.492106,26.7181450162269,169.6933706195456,36.29541517311888,46.73228,24.19612899689397,217.25259030554577,33.315250412290595,34.482828999999995,22.047696897543435,70371.01568061109,69502.00531938892,69624.51,91.40726,-0.0005010091242519943,69659.41,26.05397,-0.0006920330838866562,69707.65,40.38669,-0.0034371212815451635,69948.07,32.8534,-0.0007100226192919834,69997.77,41.34013,-0.0001461261570105954
69566.31,69585.52,69421.41,69504.2,181.73897,True,2026-03-10 14:11:00,164.11000000000058,-62.11000000000058,-0.0008929608465707561,69612.418,69622.1887097364,69776.151,69724.02324649444,69898.443,69841.87700307251,69945.52375000001,69974.81203002608,69945.52375000001,70036.76307177187,79.46659593846213,0.0,74.26921999999999,65.42800757715995,186.5899711161129,43.923175020288156,56.924415999999994,48.719657049321185,223.1848132708238,29.099523984692638,42.2465385,39.503827982181974,70344.81262654165,69452.07337345835,69566.32,31.75921,-0.0008357688980502598,69624.51,91.40726,-0.0005010091242519943,69659.41,26.05397,-0.0006920330838866562,69707.65,40.38669,-0.0034371212815451635,69948.07,32.8534,-0.0007100226192919834
69504.02,69625.65,69475.7,69581.69,27.8169,True,2026-03-10 14:12:00,149.9499999999971,77.66999999999825,0.0011148966537275484,69587.226,69608.68913982427,69743.209,69698.14447440454,69867.59300000001,69817.09728849419,69930.9704,69959.39547982898,69930.9704,70027.75172381599,59.07971589344465,27.582401936358153,71.755262,67.2708870391202,189.17709254382495,30.19026772183895,52.96936000000001,49.378594650701075,222.13882674673695,33.16048034934498,42.588052,39.33954365726098,70311.87065349348,69423.31534650654,69504.2,181.73897,-0.0008929608465707561,69566.32,31.75921,-0.0008357688980502598,69624.51,91.40726,-0.0005010091242519943,69659.41,26.05397,-0.0006920330838866562,69707.65,40.38669,-0.0034371212815451635
69581.69,69581.69,69487.93,69504.12,23.21227,True,2026-03-10 14:13:00,93.76000000000931,-77.57000000000698,-0.0011148047711978526,69556.16799999999,69573.83275988285,69710.174,69662.86729724008,69829.09599999999,69787.28992768521,69914.55307692307,69941.54153944353,69914.55307692307,70017.38277878994,52.04500907920153,24.97502175524562,71.18692200000001,67.76372167720918,200.00378291978802,30.15653720011052,53.339166,49.11333861145784,214.57722546537366,29.011558172500344,43.1390805,38.966790363291,70258.25045093073,69399.94154906925,69581.69,27.8169,0.0011148966537275484,69504.2,181.73897,-0.0008929608465707561,69566.32,31.75921,-0.0008357688980502598,69624.51,91.40726,-0.0005010091242519943,69659.41,26.05397,-0.0006920330838866562
69504.12,69525.09,69482.0,69482.0,16.96554,True,2026-03-10 14:14:00,43.08999999999651,-22.119999999995343,-0.0003182545149841287,69527.666,69543.2218399219,69657.574,69629.98233410552,69794.696,69758.2146964771,69898.53259259259,69923.52030260261,69898.53259259259,70006.78113960598,43.5980937663332,26.047934384350356,56.298578000000006,70.339302960772,181.26379384754802,11.379188816118543,51.35343400000001,50.243740632615065,212.18378628467835,30.368210197116966,43.455405,38.71393417657462,70219.06357256936,69370.32842743064,69504.12,23.21227,-0.0011148047711978526,69581.69,27.8169,0.0011148966537275484,69504.2,181.73897,-0.0008929608465707561,69566.32,31.75921,-0.0008357688980502598,69624.51,91.40726,-0.0005010091242519943
69482.0,69515.79,69349.0,69357.25,55.93062,True,2026-03-10 14:15:00,166.7899999999936,-124.75,-0.0017954290319794897,69485.852,69481.2312266146,69593.522,69580.39463699542,69755.4685,69720.02758252689,69879.20107142857,69901.31362406918,69879.20107142857,69993.9191368415,81.25362065817588,21.28553770086569,61.13286000000001,69.04993403871178,159.56317667657675,9.741043368950827,52.812483,50.13237741736662,217.1004018342101,28.782297802370238,45.2028035,38.433910144411364,70189.66930366843,69321.26769633158,69482.0,16.96554,-0.0003182545149841287,69504.12,23.21227,-0.0011148047711978526,69581.69,27.8169,0.0011148966537275484,69504.2,181.73897,-0.0008929608465707561,69566.32,31.75921,-0.0008357688980502598
69357.25,69376.0,69266.06,69337.38,79.98226,True,2026-03-10 14:16:00,109.94000000000233,-19.869999999995343,-0.0002864877139735489,69452.488,69433.28081774307,69532.45300000001,69536.2101575417,69716.796,69683.58495561958,69860.5175862069,69879.19857998803,69860.5175862069,69980.91836185454,103.13838601639122,24.08017402113255,40.781518,26.50544315808013,120.9930569220607,10.120548016770144,57.525369,50.2626614597915,219.34400500246815,28.9561465084264,48.546907,38.40334125219329,70155.48401000493,69278.10798999507,69357.25,55.93062,-0.0017954290319794897,69482.0,16.96554,-0.0003182545149841287,69504.12,23.21227,-0.0011148047711978526,69581.69,27.8169,0.0011148966537275484,69504.2,181.73897,-0.0008929608465707561
69337.39,69541.72,69334.93,69525.16,46.30521,True,2026-03-10 14:17:00,206.79000000000815,187.77000000000407,0.002708207319053635,69441.182,69463.90721182871,69514.204,69534.20103798866,69696.5645,69668.49686460818,69849.33899999999,69865.31471410615,69849.33899999999,69971.893443798,87.31987356877744,43.45853873035718,44.47918,25.51578139171221,104.23414744384978,37.20320323128122,58.11722100000001,50.072914607284545,217.31564463930454,39.031147496543944,49.052462500000004,38.29857590090124,70131.1957892786,69261.93321072138,69337.38,79.98226,-0.0002864877139735489,69357.25,55.93062,-0.0017954290319794897,69482.0,16.96554,-0.0003182545149841287,69504.12,23.21227,-0.0011148047711978526,69581.69,27.8169,0.0011148966537275484
69525.15,69606.06,69442.0,69566.79,36.70915,True,2026-03-10 14:18:00,164.05999999999767,41.63999999999942,0.0005987760402133002,69453.716,69498.20147455248,69504.942,69540.12630380891,69678.8335,69658.81049655026,69840.22451612903,69853.60786257258,69840.22451612903,69963.87159342576,101.89420165085788,57.9098826202198,47.178556,23.323159902897533,93.45556041962683,43.444409841170256,59.182739000000005,49.42398332409579,212.41640503785635,40.557064493795316,48.939159000000004,38.33329403377103,70103.6663100757,69254.00068992429,69525.16,46.30521,0.002708207319053635,69337.38,79.98226,-0.0002864877139735489,69357.25,55.93062,-0.0017954290319794897,69482.0,16.96554,-0.0003182545149841287,69504.12,23.21227,-0.0011148047711978526
69566.79,69650.0,69566.79,69594.39,32.1718,True,2026-03-10 14:19:00,83.2100000000064,27.60000000000582,0.0003967410311731534,69476.19399999999,69530.26431636832,69501.93,69549.9924303891,69662.497,69652.67521116452,69832.5421875,69843.4424561972,69832.5421875,69956.55512622921,120.40826437609577,63.991733685232944,50.219808,18.986899908978494,89.57876273619173,47.84586337109542,53.259193,48.676777772049704,205.24493524361037,41.42445446480604,49.910168,37.60748552133297,70072.98687048722,69252.00712951279,69566.79,36.70915,0.0005987760402133002,69525.16,46.30521,0.002708207319053635,69337.38,79.98226,-0.0002864877139735489,69357.25,55.93062,-0.0017954290319794897,69482.0,16.96554,-0.0003182545149841287
69594.4,69676.3,69570.92,69628.59,30.96574,True,2026-03-10 14:20:00,105.38000000000466,34.19000000000233,0.0004914189204043851,69530.462,69563.03954424555,69508.157,69564.28289759108,69648.44399999999,69650.3813815298,69826.36181818182,69835.01686967966,69826.36181818182,69950.06076729398,114.39447875688545,93.61257554326984,45.226832,20.343710248997528,96.45270620598146,54.61170441248271,53.179846,48.71634914553206,196.88355207556208,42.71011650948781,49.956063,37.58252220406043,70042.21110415111,69254.67689584887,69594.39,32.1718,0.0003967410311731534,69566.79,36.70915,0.0005987760402133002,69525.16,46.30521,0.002708207319053635,69337.38,79.98226,-0.0002864877139735489,69357.25,55.93062,-0.0017954290319794897
69628.59,69732.79,69589.42,69732.79,56.75827,True,2026-03-10 14:21:00,143.36999999999534,104.19999999999709,0.0014965117058953759,69609.544,69619.62302949703,69531.016,69594.92055257452,69653.5835,69658.22982138411,69823.60970588235,69831.00797282948,69823.60970588235,69945.75837586242,78.62972453247608,100.0,40.582034,10.870024509647019,119.69735392977,65.93605777945086,40.681776,19.09881696176738,197.71661084211058,52.93301907789218,48.803096,36.966873436640306,70049.01672168421,69258.15027831578,69628.59,30.96574,0.0004914189204043851,69594.39,32.1718,0.0003967410311731534,69566.79,36.70915,0.0005987760402133002,69525.16,46.30521,0.002708207319053635,69337.38,79.98226,-0.0002864877139735489
69732.79,69761.18,69648.38,69752.02,14.81441,True,2026-03-10 14:22:00,112.79999999998836,19.230000000010477,0.00027576696701814285,69654.916,69663.75535299802,69548.049,69623.48408847005,69645.629,69667.16221934753,69821.56428571428,69827.91040526754,69821.56428571428,69941.92197237999,83.09060344015595,100.0,34.283874000000004,15.045857714930262,138.37179854374986,62.92434934365297,39.381527000000006,20.46566881040433,189.85446930407667,44.66287800001354,46.1754435,37.4425517250642,70025.33793860815,69265.92006139185,69732.79,56.75827,0.0014965117058953759,69628.59,30.96574,0.0004914189204043851,69594.39,32.1718,0.0003967410311731534,69566.79,36.70915,0.0005987760402133002,69525.16,46.30521,0.002708207319053635
69752.03,69800.0,69712.0,69794.25,18.15613,True,2026-03-10 14:23:00,88.0,42.220000000001164,0.0006054304950593448,69700.408,69707.25356866536,69577.062,69654.53243602095,69643.618,69679.26581750491,69820.80555555556,69826.59038937469,69820.80555555556,69938.99777490711,85.02404789260646,100.0,30.57327,16.514316441658924,157.26425932878044,73.26213498821468,38.875913,20.965867895277395,187.9524109308858,48.61881868131864,46.1075395,37.494643303167486,70019.52282186177,69267.71317813823,69752.02,14.81441,0.00027576696701814285,69732.79,56.75827,0.0014965117058953759,69628.59,30.96574,0.0004914189204043851,69594.39,32.1718,0.0003967410311731534,69566.79,36.70915,0.0005987760402133002
69794.24,69794.24,69716.19,69725.77,18.83183,True,2026-03-10 14:24:00,78.05000000000291,-68.47000000000116,-0.0009811696522277202,69726.68400000001,69713.42571244357,69601.439,69667.48472038077,69629.5065,69683.69478726634,69818.23702702703,69822.63664861489,69818.23702702703,69934.77544273074,60.96644306535853,74.48013713945113,27.905276000000004,17.25257767214442,159.76487219593497,68.19260563905914,39.062542,20.75642086438518,168.77080179857137,39.554387653133105,45.207988,37.94226392927127,69967.04810359715,69291.96489640286,69794.25,18.15613,0.0006054304950593448,69752.02,14.81441,0.00027576696701814285,69732.79,56.75827,0.0014965117058953759,69628.59,30.96574,0.0004914189204043851,69594.39,32.1718,0.0003967410311731534
69725.76,69809.48,69707.89,69809.47,8.80894,True,2026-03-10 14:25:00,101.58999999999651,83.7100000000064,0.0012004170050756713,69762.86,69745.44047496238,69646.661,69693.30022576608,69620.09150000001,69695.67337895527,69818.00631578948,69822.12030945353,69818.00631578948,69932.29414683508,37.26661642862042,78.45456833627087,23.473916000000003,19.024488145644703,146.4094964626464,85.9521083762651,34.350374,21.822934342499607,151.5158665749006,43.390292189101416,43.5814285,38.80430585382616,69923.12323314982,69317.0597668502,69725.77,18.83183,-0.0009811696522277202,69794.25,18.15613,0.0006054304950593448,69752.02,14.81441,0.00027576696701814285,69732.79,56.75827,0.0014965117058953759,69628.59,30.96574,0.0004914189204043851
69809.48,69925.39,69785.94,69833.68,20.45261,True,2026-03-10 14:26:00,139.4499999999971,24.19999999999709,0.00034680108586981895,69783.038,69774.85364997492,69696.291,69718.82382108134,69614.372,69708.8168666738,69818.4082051282,69822.57363065143,69818.4082051282,69930.34139145221,43.67697299533564,71.20874500735823,16.212784,4.620186034033183,109.34739050382566,89.18611628714935,28.397409,15.065284122496431,140.2216283189457,45.911518088824515,42.961389000000004,39.0828213529506,69894.8152566379,69333.9287433621,69809.47,8.80894,0.0012004170050756713,69725.77,18.83183,-0.0009811696522277202,69794.25,18.15613,0.0006054304950593448,69752.02,14.81441,0.00027576696701814285,69732.79,56.75827,0.0014965117058953759
69833.69,69834.23,69764.44,69792.04,11.4709,True,2026-03-10 14:27:00,69.7899999999936,-41.65000000000873,-0.0005962738896189146,69791.04199999999,69780.58243331661,69722.97899999999,69732.13585361201,69618.59150000001,69716.74287937154,69817.749,69821.37623337099,69817.749,69927.60275003732,40.09149373663285,57.688465380771646,15.544082,5.0911363701501084,94.49939722908401,77.39366069962233,24.913978,14.480406402283961,144.38418145877915,53.51581052368457,41.51559949999999,39.7128424476587,69907.35986291757,69329.82313708245,69833.68,20.45261,0.00034680108586981895,69809.47,8.80894,0.0012004170050756713,69725.77,18.83183,-0.0009811696522277202,69794.25,18.15613,0.0006054304950593448,69752.02,14.81441,0.00027576696701814285
69792.04,69869.53,69779.77,69847.9,13.36048,True,2026-03-10 14:28:00,89.75999999999476,55.86000000000058,0.0008003778081282498,69801.772,69803.02162221108,69751.09,69753.18388022801,69628.01599999999,69729.2340337171,69818.4843902439,69822.41638108193,69818.4843902439,69926.02447775935,47.634514483022194,59.79407791449069,14.584952000000001,4.925046936666204,84.1157892431026,78.03530467737164,22.579111,14.247731673760432,153.07873094379758,57.80322412379809,40.880925000000005,40.0727494906213,69934.17346188758,69321.8585381124,69792.04,11.4709,-0.0005962738896189146,69833.68,20.45261,0.00034680108586981895,69809.47,8.80894,0.0012004170050756713,69725.77,18.83183,-0.0009811696522277202,69794.25,18.15613,0.0006054304950593448
69847.89,69847.9,69786.05,69799.3,13.8955,True,2026-03-10 14:29:00,61.84999999999127,-48.58999999999651,-0.0006957975830338414,69816.47799999999,69801.78108147407,69771.581,69761.56862927746,69636.7555,69735.90698288691,69818.02761904763,69821.50985633362,69818.02761904763,69923.51508216016,23.583163910551534,64.47383961261457,13.597686000000001,4.318282351036706,64.33393548067863,69.61424332344335,20.751481000000002,14.051349576175102,157.78519690671212,57.15490351789287,37.005337,38.6520093914971,69952.32589381342,69321.18510618657,69847.9,13.36048,0.0008003778081282498,69792.04,11.4709,-0.0005962738896189146,69833.68,20.45261,0.00034680108586981895,69809.47,8.80894,0.0012004170050756713,69725.77,18.83183,-0.0009811696522277202
69799.3,69972.38,69791.2,69972.0,23.36742,True,2026-03-10 14:30:00,181.18000000000757,172.6999999999971,0.0024742368476473597,69848.984,69858.52072098272,69805.92199999999,69799.82887849974,69657.03949999998,69758.39203213577,69821.60837209303,69827.41143059505,69821.60837209303,69924.47517954312,72.59380607206465,73.69172910410896,16.509382,5.116541704346334,70.85039320823377,75.98244684875657,19.991649000000002,13.636969472142368,173.5429722143631,65.18286201889245,36.585747500000004,38.757361673986516,70004.1254444287,69309.95355557126,69799.3,13.8955,-0.0006957975830338414,69847.9,13.36048,0.0008003778081282498,69792.04,11.4709,-0.0005962738896189146,69833.68,20.45261,0.00034680108586981895,69809.47,8.80894,0.0012004170050756713
69971.99,69976.49,69832.83,69836.3,14.39793,True,2026-03-10 14:31:00,143.6600000000035,-135.69000000000233,-0.0019393471674383767,69849.508,69851.11381398849,69816.273,69806.45999149978,69673.6445,69765.81183859904,69821.94227272728,69827.76000194426,69821.94227272728,69922.72913638386,72.46506275460206,50.28822882288338,15.298446000000002,4.644710662600546,66.40038939798923,57.47526540044867,15.755615,4.394034585650626,174.03659544005043,61.7802718578852,28.218695500000003,18.58581611775993,70021.71769088009,69325.5713091199,69972.0,23.36742,0.0024742368476473597,69799.3,13.8955,-0.0006957975830338414,69847.9,13.36048,0.0008003778081282498,69792.04,11.4709,-0.0005962738896189146,69833.68,20.45261,0.00034680108586981895
